,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
72,TC191008,Kevin,0551,A,2,1910-09-28 18:00:00,996.95,-25.04,36.45,1910-09-29 06:00:00,1910-09-29 06:00:00,997.25,-24.99,37.13,1910-09-28 18:00:00,996.95,-25.04,36.45,1910-10-05 06:00:00,1011.65,-16.5,39.25,997.25,-24.99,37.13,1910-10-03 12:00:00,1005.49,-21.75,39.36,1910-10-03 12:00:00,1005.49,-21.75,39.36
73,TC191009,Laura,0555,A,0,1910-11-15 18:00:00,970.24,-45.35,36.82,1910-11-15 18:00:00,1910-11-13 00:00:00,970.24,-45.35,36.82,1910-11-13 00:00:00,1001.91,-61.2,24.94,1910-11-18 06:00:00,1010.67,-20.23,51.14,1001.91,-61.2,24.94,,,,,,,,
74,TC191101,Manuel,0582,A,0,1911-06-11 00:00:00,995.71,-74.97,35.81,1911-06-11 00:00:00,1911-06-06 18:00:00,995.71,-74.97,35.81,1911-06-06 18:00:00,1006.21,-88.77,18.69,1911-06-11 00:00:00,995.71,-74.97,35.81,1006.21,-88.77,18.69,,,,,,,,
75,TC191103,Olivia,0585,A,0,1911-07-19 12:00:00,988.61,-96.54,22.1,1911-07-19 12:00:00,1911-07-14 18:00:00,988.61,-96.54,22.1,1911-07-14 18:00:00,1010.16,-67.27,18.36,1911-07-20 12:00:00,1010.04,-97.33,20.44,1010.16,-67.27,18.36,,,,,,,,
76,TC191104,Rayan,0590,A,1,1911-08-28 18:00:00,964.41,-61.32,35.99,1911-08-28 18:00:00,1911-08-24 00:00:00,964.41,-61.32,35.99,1911-08-24 00:00:00,1005.73,-48.5,15.15,1911-09-01 12:00:00,1011.56,-37.25,39.75,1005.73,-48.5,15.15,1911-08-29 00:00:00,967.75,-59.82,37.81,,,,
77,TC191105,Shirley,0593,A,2,1911-09-15 12:00:00,933.98,-60.47,31.18,1911-09-15 12:00:00,1911-09-05 06:00:00,933.98,-60.47,31.18,1911-09-04 12:00:00,1005.97,-16.22,12.35,1911-09-22 00:00:00,968.72,-17.94,59.9,1005.59,-20.41,13.63,1911-09-16 12:00:00,938.46,-59.01,34.25,1911-09-22 00:00:00,968.72,-17.94,59.9
78,TC191106,Tijjani,0594,A,2,1911-09-10 06:00:00,989.57,-29.75,57.75,1911-09-09 06:00:00,1911-09-07 06:00:00,999.4,-35.43,44.54,1911-09-07 06:00:00,1011.39,-39.11,37.88,1911-09-10 06:00:00,989.57,-29.75,57.75,1011.39,-39.11,37.88,1911-09-09 12:00:00,997.31,-34.41,46.83,1911-09-09 18:00:00,995.54,-33.5,50.0
79,TC191107,Yui,0595,A,2,1911-09-08 12:00:00,996.8,-90.31,27.27,1911-09-08 12:00:00,1911-09-07 06:00:00,996.8,-90.31,27.27,1911-09-07 06:00:00,1005.35,-88.51,26.67,1911-09-10 12:00:00,1010.4,-85.63,31.36,1005.35,-88.51,26.67,1911-09-09 18:00:00,1002.87,-88.52,29.76,1911-09-10 12:00:00,1010.4,-85.63,31.36
80,TC191108,Alissa,0598,A,2,1911-09-28 18:00:00,982.21,-57.8,40.41,1911-09-28 12:00:00,1911-09-25 12:00:00,984.66,-59.6,38.54,1911-09-25 12:00:00,1012.18,-60.25,29.79,1911-10-01 06:00:00,1011.58,-23.0,47.75,1012.18,-60.25,29.79,1911-09-28 18:00:00,982.21,-57.8,40.41,1911-09-30 00:00:00,1001.44,-44.75,46.25
81,TC191109,Benjamin,0601,A,0,1911-10-06 06:00:00,996.57,-25.11,18.44,1911-10-06 06:00:00,1911-10-04 18:00:00,996.57,-25.11,18.44,1911-10-04 06:00:00,1007.49,-16.8,14.13,1911-10-08 12:00:00,1011.51,-26.5,20.5,1003.49,-18.22,15.51,,,,,,,,
82,TC191201,Carmen,0639,A,1,1912-08-16 18:00:00,940.09,-88.17,29.06,1912-08-16 18:00:00,1912-08-13 00:00:00,940.09,-88.17,29.06,1912-08-13 00:00:00,1011.5,-75.79,23.7,1912-08-20 12:00:00,1010.92,-91.5,35.25,1011.5,-75.79,23.7,1912-08-20 00:00:00,1008.54,-91.21,34.37,,,,
83,TC191203,Daniel,0644,A,0,1912-09-06 12:00:00,968.23,-46.09,41.07,1912-09-06 12:00:00,1912-09-01 06:00:00,968.23,-46.09,41.07,1912-09-01 06:00:00,1008.42,-73.9,27.1,1912-09-10 06:00:00,997.44,-46.75,55.25,1008.42,-73.9,27.1,,,,,,,,
84,TC191302,Emily,0663,A,2,1913-03-10 18:00:00,981.45,-48.48,30.87,1913-03-10 18:00:00,1913-03-10 12:00:00,981.45,-48.48,30.87,1913-03-10 12:00:00,982.17,-49.11,31.21,1913-03-14 06:00:00,1000.94,-22.75,33.75,982.17,-49.11,31.21,1913-03-13 12:00:00,999.32,-27.83,30.55,1913-03-13 18:00:00,999.49,-25.75,31.5
85,TC191303,Geoffrey,0665,A,0,1913-05-17 06:00:00,986.81,-41.99,29.3,1913-05-17 06:00:00,1913-05-17 06:00:00,986.81,-41.99,29.3,1913-05-17 06:00:00,986.81,-41.99,29.3,1913-05-23 18:00:00,1012.5,-49.1,33.67,986.81,-41.99,29.3,,,,,,,,
86,TC191305,Hazel,0674,A,0,1913-09-04 18:00:00,895.93,-94.31,28.41,1913-09-04 18:00:00,1913-08-28 06:00:00,895.93,-94.31,28.41,1913-08-28 06:00:00,1006.73,-78.59,15.18,1913-09-11 00:00:00,1012.94,-70.91,39.03,1006.73,-78.59,15.18,,,,,,,,
87,TC191306,Joshua,0675,A,0,1913-09-08 06:00:00,999.05,-65.22,38.22,1913-09-08 06:00:00,1913-09-06 12:00:00,999.05,-65.22,38.22,1913-09-06 12:00:00,1011.71,-66.2,35.51,1913-09-10 06:00:00,1009.47,-71.24,38.67,1011.71,-66.2,35.51,,,,,,,,
88,TC191307,Kelly,0681,A,2,1913-10-17 12:00:00,976.17,-60.5,55.75,1913-10-14 06:00:00,1913-10-13 18:00:00,995.2,-70.39,32.57,1913-10-13 18:00:00,996.73,-66.82,29.25,1913-10-17 12:00:00,976.17,-60.5,55.75,996.73,-66.82,29.25,1913-10-15 18:00:00,1000.26,-71.58,37.69,1913-10-16 06:00:00,997.46,-70.19,39.44
89,TC191308,Luca,0683,A,2,1913-10-23 00:00:00,947.95,-52.23,29.92,1913-10-23 00:00:00,1913-10-17 00:00:00,947.95,-52.23,29.92,1913-10-17 00:00:00,1009.01,-40.61,27.43,1913-10-27 18:00:00,991.81,-48.01,54.21,1009.01,-40.61,27.43,1913-10-26 18:00:00,961.02,-59.27,43.59,1913-10-27 06:00:00,984.91,-54.63,49.03
90,TC191402,Mary,0711,A,2,1914-07-20 12:00:00,975.88,-67.01,38.69,1914-07-20 12:00:00,1914-07-18 00:00:00,975.88,-67.01,38.69,1914-07-18 00:00:00,1011.24,-71.39,35.93,1914-07-23 18:00:00,1003.87,-32.75,55.0,1011.24,-71.39,35.93,1914-07-22 18:00:00,1003.72,-51.32,48.77,1914-07-22 18:00:00,1003.72,-51.32,48.77
91,TC191404,Ollie,0717,A,0,1914-09-12 00:00:00,978.58,-96.04,21.18,1914-09-12 00:00:00,1914-09-08 06:00:00,978.58,-96.04,21.18,1914-09-08 06:00:00,1006.78,-82.44,16.24,1914-09-12 12:00:00,994.69,-98.22,20.68,1006.78,-82.44,16.24,,,,,,,,
92,TC191405,Rosita,0725,A,2,1914-10-17 18:00:00,947.58,-54.18,41.82,1914-10-16 12:00:00,1914-10-13 06:00:00,950.29,-60.48,30.54,1914-10-13 06:00:00,997.45,-51.96,15.77,1914-10-19 00:00:00,974.56,-44.46,59.44,997.45,-51.96,15.77,1914-10-17 00:00:00,955.39,-59.91,34.07,1914-10-18 12:00:00,964.19,-48.8,54.04
93,TC191406,Stefan,0728,A,1,1914-11-07 18:00:00,962.05,-45.71,33.88,1914-11-07 18:00:00,1914-11-04 18:00:00,962.05,-45.71,33.88,1914-11-04 18:00:00,983.51,-40.47,30.6,1914-11-11 12:00:00,983.27,-27.3,53.56,983.51,-40.47,30.6,1914-11-09 18:00:00,967.79,-40.72,44.74,,,,
94,TC191501,Tess,0753,A,1,1915-03-17 18:00:00,979.81,-54.08,36.05,1915-03-17 18:00:00,1915-03-17 06:00:00,979.81,-54.08,36.05,1915-03-17 06:00:00,980.64,-56.79,36.97,1915-03-23 06:00:00,1012.89,-33.5,31.25,980.64,-56.79,36.97,1915-03-21 00:00:00,1005.09,-42.34,29.17,,,,
95,TC191503,Yves,0767,A,0,1915-08-14 18:00:00,935.83,-88.13,30.13,1915-08-14 18:00:00,1915-08-06 06:00:00,935.83,-88.13,30.13,1915-08-06 06:00:00,1010.66,-51.7,15.29,1915-08-17 18:00:00,1009.97,-84.11,36.8,1010.66,-51.7,15.29,,,,,,,,
96,TC191504,Alberto,0770,A,2,1915-08-19 00:00:00,948.04,-71.84,26.64,1915-08-19 00:00:00,1915-08-12 06:00:00,948.04,-71.84,26.64,1915-08-12 06:00:00,1012.19,-32.39,11.52,1915-08-25 12:00:00,1004.99,-49.0,52.25,1012.19,-32.39,11.52,1915-08-24 06:00:00,992.55,-64.01,48.57,1915-08-24 06:00:00,992.55,-64.01,48.57
97,TC191505,Blaise,0772,A,2,1915-08-22 12:00:00,994.57,-66.34,26.2,1915-08-22 12:00:00,1915-08-15 12:00:00,994.57,-66.34,26.2,1915-08-14 12:00:00,1005.99,-19.0,13.99,1915-08-27 18:00:00,1002.87,-41.5,54.0,1003.27,-26.23,15.59,1915-08-26 00:00:00,1008.73,-67.0,41.25,1915-08-26 06:00:00,1006.55,-64.75,43.25
98,TC191507,Carlos,0776,A,2,1915-09-23 06:00:00,990.79,-22.24,48.6,1915-09-22 06:00:00,1915-09-17 06:00:00,992.28,-34.74,43.75,1915-09-17 06:00:00,1004.5,-46.49,33.02,1915-09-24 06:00:00,1002.7,-7.75,50.25,1004.5,-46.49,33.02,1915-09-22 12:00:00,993.05,-31.97,44.71,1915-09-23 18:00:00,995.95,-14.44,49.65
99,TC191508,Doreen,0777,A,2,1915-09-27 12:00:00,922.09,-61.88,23.46,1915-09-27 12:00:00,1915-09-19 00:00:00,922.09,-61.88,23.46,1915-09-17 18:00:00,1008.16,-20.37,13.45,1915-10-03 06:00:00,970.07,-37.02,55.55,1007.85,-26.04,13.4,1915-09-30 06:00:00,940.16,-64.84,32.41,1915-10-02 18:00:00,962.64,-44.16,49.95
100,TC191509,Emiliano,0779,A,1,1915-09-25 12:00:00,952.31,-58.25,39.98,1915-09-25 00:00:00,1915-09-19 18:00:00,967.6,-61.96,37.44,1915-09-19 18:00:00,1010.63,-72.43,37.43,1915-09-28 06:00:00,975.04,-27.43,58.6,1010.63,-72.43,37.43,1915-09-25 06:00:00,965.79,-60.53,38.74,,,,
101,TC191510,Gloria,0780,A,2,1915-10-11 12:00:00,915.35,-59.39,29.99,1915-10-11 12:00:00,1915-09-30 12:00:00,915.35,-59.39,29.99,1915-09-30 12:00:00,1008.85,-16.59,11.9,1915-10-14 06:00:00,948.55,-17.7,59.22,1008.85,-16.59,11.9,1915-10-12 06:00:00,955.27,-56.0,35.85,1915-10-14 06:00:00,948.55,-17.7,59.22
102,TC191512,Ian,0786,A,2,1915-11-09 06:00:00,936.88,-36.61,40.51,1915-11-09 06:00:00,1915-10-31 06:00:00,936.88,-36.61,40.51,1915-10-31 06:00:00,1012.1,-43.57,35.41,1915-11-13 12:00:00,972.85,-0.3,54.22,1012.1,-43.57,35.41,1915-11-11 06:00:00,945.76,-27.92,43.41,1915-11-13 06:00:00,966.13,-6.26,54.85
103,TC191513,Jessica,0787,A,2,1915-11-09 00:00:00,981.29,-76.09,16.58,1915-11-09 00:00:00,1915-11-05 06:00:00,981.29,-76.09,16.58,1915-11-04 12:00:00,1004.05,-79.6,9.63,1915-11-13 18:00:00,1006.62,-44.75,33.5,1004.23,-74.63,14.12,1915-11-10 18:00:00,1000.27,-73.59,20.71,1915-11-12 06:00:00,994.92,-62.32,25.6
104,TC191606,Kyle,0827,A,2,1916-10-02 12:00:00,935.35,-53.76,32.0,1916-10-02 12:00:00,1916-09-27 18:00:00,935.35,-53.76,32.0,1916-09-27 18:00:00,1012.64,-44.5,29.75,1916-10-10 06:00:00,1004.09,-40.25,30.25,1012.64,-44.5,29.75,1916-10-08 00:00:00,973.96,-40.49,40.53,1916-10-09 18:00:00,1003.5,-40.25,34.0
105,TC191607,Lorraine,0830,A,0,1916-10-13 06:00:00,970.84,-25.95,36.29,1916-10-13 06:00:00,1916-10-11 12:00:00,970.84,-25.95,36.29,1916-10-11 00:00:00,988.03,-35.96,26.5,1916-10-18 00:00:00,1010.78,-4.5,44.5,982.07,-33.16,26.11,,,,,,,,
106,TC191702,Manfred,0861,A,0,1917-05-30 06:00:00,985.31,-60.67,38.91,1917-05-30 06:00:00,1917-05-30 06:00:00,985.31,-60.67,38.91,1917-05-30 06:00:00,985.31,-60.67,38.91,1917-06-03 06:00:00,1009.65,-49.0,49.5,985.31,-60.67,38.91,,,,,,,,
107,TC191703,Oxlip,0871,A,2,1917-09-06 12:00:00,970.48,-58.16,40.87,1917-09-06 00:00:00,1917-08-28 00:00:00,990.03,-61.82,37.26,1917-08-28 00:00:00,1012.77,-54.79,23.68,1917-09-07 12:00:00,988.25,-39.75,54.0,1012.77,-54.79,23.68,1917-09-06 06:00:00,985.65,-60.53,38.74,1917-09-07 06:00:00,987.12,-45.98,50.32
108,TC191704,Rodri,0873,A,1,1917-09-22 18:00:00,934.65,-27.69,51.87,1917-09-17 18:00:00,1917-09-08 06:00:00,949.13,-55.61,27.54,1917-09-07 12:00:00,1011.01,-32.56,12.81,1917-09-24 00:00:00,954.98,-23.52,54.92,1007.72,-33.56,12.83,1917-09-18 00:00:00,965.53,-54.44,28.32,,,,
109,TC191705,Sofiee,0874,A,2,1917-09-18 06:00:00,973.39,-48.26,19.2,1917-09-18 06:00:00,1917-09-11 00:00:00,973.39,-48.26,19.2,1917-09-11 00:00:00,1006.32,-23.87,9.27,1917-09-22 06:00:00,985.32,-17.75,43.75,1006.32,-23.87,9.27,1917-09-20 12:00:00,988.53,-43.62,27.46,1917-09-22 00:00:00,992.07,-22.0,41.0
110,TC191707,Victor,0882,A,2,1917-10-20 12:00:00,946.13,-85.6,27.61,1917-10-20 12:00:00,1917-10-19 18:00:00,946.13,-85.6,27.61,1917-10-17 00:00:00,1000.31,-96.27,27.29,1917-10-22 18:00:00,1004.7,-81.25,42.0,950.44,-85.24,25.69,1917-10-22 00:00:00,1001.12,-85.95,34.96,1917-10-22 00:00:00,1001.12,-85.95,34.96
111,TC191709,Yan,0886,A,2,1917-10-27 12:00:00,947.13,-72.45,28.74,1917-10-27 12:00:00,1917-10-23 00:00:00,947.13,-72.45,28.74,1917-10-23 00:00:00,1007.83,-62.67,22.15,1917-10-31 06:00:00,1012.53,-40.75,41.0,1007.83,-62.67,22.15,1917-10-28 00:00:00,950.47,-71.72,30.4,1917-10-30 00:00:00,997.15,-56.25,38.75
112,TC191801,Angela,0905,A,1,1918-03-29 06:00:00,995.01,-46.22,36.09,1918-03-29 06:00:00,1918-03-29 06:00:00,995.01,-46.22,36.09,1918-03-29 06:00:00,995.01,-46.22,36.09,1918-04-02 18:00:00,1004.35,-22.25,51.25,995.01,-46.22,36.09,1918-04-01 06:00:00,1000.54,-33.5,39.75,,,,
113,TC191802,Bernardo,0918,A,1,1918-09-04 00:00:00,927.35,-53.98,31.9,1918-09-04 00:00:00,1918-08-28 12:00:00,927.35,-53.98,31.9,1918-08-28 12:00:00,1004.84,-34.74,14.49,1918-09-07 18:00:00,960.38,-33.5,54.0,1004.84,-34.74,14.49,1918-09-05 06:00:00,940.86,-50.79,37.33,,,,
114,TC191803,Corliss,0919,A,1,1918-09-22 00:00:00,907.52,-94.32,25.93,1918-09-22 00:00:00,1918-09-14 12:00:00,907.52,-94.32,25.93,1918-09-14 00:00:00,1005.06,-72.77,16.22,1918-09-25 18:00:00,1000.68,-97.0,36.25,1006.89,-73.42,16.42,1918-09-25 06:00:00,995.97,-97.02,33.18,,,,
115,TC191804,Derrick,0920,A,1,1918-09-22 00:00:00,929.4,-39.27,56.33,1918-09-19 18:00:00,1918-09-16 06:00:00,987.72,-54.52,28.9,1918-09-16 06:00:00,1001.27,-52.46,15.52,1918-09-22 18:00:00,947.04,-37.05,58.64,1001.27,-52.46,15.52,1918-09-20 06:00:00,986.05,-52.25,31.58,,,,
116,TC191805,Evelyn,0921,A,0,1918-09-22 12:00:00,995.51,-87.72,29.19,1918-09-22 12:00:00,1918-09-20 18:00:00,995.51,-87.72,29.19,1918-09-20 18:00:00,1001.14,-83.06,19.97,1918-09-22 18:00:00,998.63,-89.41,31.01,1001.14,-83.06,19.97,,,,,,,,
117,TC191806,Gabriel,0922,A,2,1918-09-29 18:00:00,995.11,-29.5,47.25,1918-09-25 18:00:00,1918-09-23 18:00:00,995.36,-47.96,25.12,1918-09-23 18:00:00,1004.2,-39.25,23.77,1918-09-30 00:00:00,995.99,-25.0,50.0,1004.2,-39.25,23.77,1918-09-29 06:00:00,995.39,-37.75,41.5,1918-09-29 18:00:00,995.11,-29.5,47.25
118,TC191807,Ivanka,0923,A,2,1918-10-08 00:00:00,887.03,-82.97,18.23,1918-10-08 00:00:00,1918-09-28 00:00:00,887.03,-82.97,18.23,1918-09-27 18:00:00,1006.82,-26.76,11.37,1918-10-12 12:00:00,991.01,-56.0,42.25,1008.65,-28.14,11.0,1918-10-09 00:00:00,919.28,-81.29,23.24,1918-10-12 00:00:00,985.49,-66.29,39.47
119,TC191808,Jack,0928,A,0,1918-10-27 12:00:00,997.34,-67.38,28.27,1918-10-27 12:00:00,1918-10-26 00:00:00,997.34,-67.38,28.27,1918-10-26 00:00:00,1004.86,-66.43,34.48,1918-10-29 06:00:00,1001.94,-76.25,26.75,1004.86,-66.43,34.48,,,,,,,,
120,TC191809,Kyan,0929,A,2,1918-11-01 06:00:00,954.8,-89.25,28.02,1918-11-01 06:00:00,1918-10-29 18:00:00,954.8,-89.25,28.02,1918-10-29 18:00:00,998.49,-78.97,27.2,1918-11-06 00:00:00,1011.16,-79.62,44.61,998.49,-78.97,27.2,1918-11-04 06:00:00,999.96,-90.85,38.5,1918-11-04 18:00:00,1001.23,-87.87,42.12
121,TC191810,Lionel,0930,A,2,1918-11-05 18:00:00,951.2,-47.67,50.91,1918-11-02 18:00:00,1918-11-02 00:00:00,981.59,-53.28,32.81,1918-11-01 06:00:00,991.16,-51.99,38.29,1918-11-06 18:00:00,970.24,-47.94,52.7,986.88,-56.13,34.1,1918-11-04 00:00:00,984.6,-46.75,34.75,1918-11-06 18:00:00,970.24,-47.94,52.7
122,TC191901,Melody,0945,A,0,1919-01-12 00:00:00,982.14,-46.45,32.46,1919-01-12 00:00:00,1919-01-12 00:00:00,982.14,-46.45,32.46,1919-01-12 00:00:00,982.14,-46.45,32.46,1919-01-16 18:00:00,1011.48,-36.25,33.5,982.14,-46.45,32.46,,,,,,,,
123,TC191902,Oscar,0960,A,1,1919-04-11 18:00:00,992.68,-48.85,42.02,1919-04-11 18:00:00,1919-04-05 18:00:00,992.68,-48.85,42.02,1919-04-05 18:00:00,999.59,-40.93,31.01,1919-04-13 18:00:00,1011.86,-55.5,52.0,999.59,-40.93,31.01,1919-04-12 18:00:00,997.96,-48.64,47.58,,,,
124,TC191903,Rachel,0965,A,0,1919-05-11 00:00:00,993.36,-81.44,22.19,1919-05-11 00:00:00,1919-05-08 12:00:00,993.36,-81.44,22.19,1919-05-08 12:00:00,1004.59,-80.83,14.38,1919-05-11 06:00:00,995.12,-81.09,23.67,1004.59,-80.83,14.38,,,,,,,,
125,TC191905,Sunny,0970,A,2,1919-06-10 06:00:00,988.9,-43.46,29.55,1919-06-09 18:00:00,1919-06-07 12:00:00,995.09,-50.42,28.43,1919-06-07 12:00:00,1006.2,-67.4,23.55,1919-06-13 00:00:00,1005.69,-32.0,51.75,1006.2,-67.4,23.55,1919-06-10 00:00:00,992.16,-47.17,28.95,1919-06-11 06:00:00,996.33,-32.65,34.37
126,TC191906,Victoria,0981,A,2,1919-08-26 00:00:00,915.16,-86.24,29.79,1919-08-26 00:00:00,1919-08-18 06:00:00,915.16,-86.24,29.79,1919-08-17 12:00:00,1011.11,-36.68,10.56,1919-08-29 18:00:00,1012.89,-79.75,48.75,1008.7,-43.36,10.68,1919-08-26 18:00:00,990.73,-83.27,34.1,1919-08-28 12:00:00,997.73,-76.68,46.92
127,TC191908,Yoshi,0985,A,2,1919-08-28 12:00:00,986.93,-59.21,39.81,1919-08-27 18:00:00,1919-08-23 12:00:00,987.62,-66.77,35.85,1919-08-23 12:00:00,1008.05,-59.66,21.82,1919-09-01 06:00:00,1000.54,-27.5,39.25,1008.05,-59.66,21.82,1919-08-28 12:00:00,986.93,-59.21,39.81,1919-08-31 00:00:00,1008.48,-41.13,35.37
128,TC191909,Antoine,0987,A,2,1919-09-08 00:00:00,909.69,-66.31,21.56,1919-09-08 00:00:00,1919-09-02 00:00:00,909.69,-66.31,21.56,1919-09-01 00:00:00,1009.03,-27.28,13.87,1919-09-18 06:00:00,981.73,-35.0,54.0,1004.61,-34.42,13.04,1919-09-14 12:00:00,986.99,-77.19,45.61,1919-09-15 18:00:00,989.64,-65.06,50.14
129,TC191910,Brenda,0988,A,0,1919-09-04 12:00:00,995.66,-90.28,28.35,1919-09-04 12:00:00,1919-09-03 00:00:00,995.66,-90.28,28.35,1919-09-03 00:00:00,1011.08,-85.21,25.98,1919-09-06 06:00:00,1012.57,-93.64,31.89,1011.08,-85.21,25.98,,,,,,,,
130,TC191911,Claudio,0989,A,1,1919-09-14 00:00:00,924.73,-63.53,20.17,1919-09-14 00:00:00,1919-09-04 12:00:00,924.73,-63.53,20.17,1919-09-04 12:00:00,1009.32,-30.11,14.82,1919-09-20 18:00:00,942.32,-21.4,54.28,1009.32,-30.11,14.82,1919-09-17 06:00:00,931.31,-72.04,32.98,,,,
131,TC191912,Daisy,0992,A,2,1919-09-15 00:00:00,976.63,-19.59,42.45,1919-09-11 06:00:00,1919-09-09 12:00:00,997.99,-38.5,26.18,1919-09-09 12:00:00,1001.43,-36.75,24.68,1919-09-15 12:00:00,991.21,-10.0,48.5,1001.43,-36.75,24.68,1919-09-11 18:00:00,993.34,-37.95,27.58,1919-09-15 00:00:00,976.63,-19.59,42.45
132,TC191913,Ederson,0993,A,1,1919-09-12 18:00:00,989.48,-96.24,21.42,1919-09-12 18:00:00,1919-09-10 18:00:00,989.48,-96.24,21.42,1919-09-10 18:00:00,1009.01,-94.14,20.01,1919-09-14 18:00:00,1006.07,-98.5,21.84,1009.01,-94.14,20.01,1919-09-14 12:00:00,1004.67,-97.62,21.11,,,,
133,TC191914,Gwyneth,0994,A,2,1919-10-10 06:00:00,936.37,-67.02,42.07,1919-10-08 06:00:00,1919-10-03 18:00:00,984.69,-72.58,28.91,1919-10-02 00:00:00,1004.43,-77.98,13.13,1919-10-12 00:00:00,971.37,-67.83,54.46,1002.58,-79.93,14.43,1919-10-08 12:00:00,978.38,-71.91,30.28,1919-10-10 12:00:00,949.84,-65.02,43.94
134,TC191917,Isaac,1005,A,2,1919-12-06 06:00:00,987.33,-17.75,44.0,1919-12-02 18:00:00,1919-12-02 06:00:00,989.91,-42.79,37.18,1919-12-01 18:00:00,997.0,-37.74,36.54,1919-12-06 06:00:00,987.33,-17.75,44.0,991.24,-41.18,36.55,1919-12-05 06:00:00,991.21,-33.84,44.1,1919-12-05 18:00:00,992.05,-28.1,43.87
135,TC192001,Jaime,1017,A,2,1920-02-12 06:00:00,978.37,-21.21,33.79,1920-02-12 06:00:00,1920-02-12 00:00:00,978.37,-21.21,33.79,1920-02-12 00:00:00,981.4,-24.64,31.98,1920-02-16 06:00:00,993.98,13.25,49.75,981.4,-24.64,31.98,1920-02-14 06:00:00,984.78,-15.1,46.07,1920-02-14 12:00:00,987.27,-14.25,45.25
136,TC192003,Kelechi,1020,A,0,1920-03-08 00:00:00,988.51,-25.16,42.89,1920-03-08 00:00:00,1920-03-08 00:00:00,988.51,-25.16,42.89,1920-03-08 00:00:00,988.51,-25.16,42.89,1920-03-12 12:00:00,1004.7,-23.0,50.75,988.51,-25.16,42.89,,,,,,,,
137,TC192004,Laurel,1028,A,1,1920-06-15 12:00:00,969.63,-72.24,36.35,1920-06-15 12:00:00,1920-06-09 12:00:00,969.63,-72.24,36.35,1920-06-09 12:00:00,1005.76,-81.66,14.23,1920-06-18 06:00:00,1000.04,-49.0,56.0,1005.76,-81.66,14.23,1920-06-18 00:00:00,997.04,-50.75,52.5,,,,
138,TC192006,Micah,1035,A,0,1920-08-19 18:00:00,877.57,-79.15,25.85,1920-08-19 18:00:00,1920-08-12 06:00:00,877.57,-79.15,25.85,1920-08-11 12:00:00,1010.78,-35.73,12.88,1920-08-25 12:00:00,1000.87,-80.25,42.0,1008.26,-41.49,13.77,,,,,,,,
139,TC192007,Peach,1036,A,2,1920-08-27 18:00:00,977.14,-12.27,55.25,1920-08-22 12:00:00,1920-08-21 00:00:00,998.43,-61.13,31.09,1920-08-21 00:00:00,1010.21,-59.85,24.31,1920-08-28 00:00:00,982.52,-9.32,56.64,1010.21,-59.85,24.31,1920-08-23 00:00:00,1005.13,-58.54,32.76,1920-08-27 12:00:00,979.67,-16.57,54.05
140,TC192010,Ruben,1040,A,0,1920-09-08 12:00:00,996.88,-52.05,37.68,1920-09-08 12:00:00,1920-09-08 06:00:00,996.88,-52.05,37.68,1920-09-08 06:00:00,998.55,-52.72,38.24,1920-09-11 18:00:00,1011.07,-48.84,43.6,998.55,-52.72,38.24,,,,,,,,
141,TC192011,Seldoen,1046,A,2,1920-10-09 06:00:00,886.74,-86.43,22.69,1920-10-09 06:00:00,1920-10-02 00:00:00,886.74,-86.43,22.69,1920-10-02 00:00:00,1006.57,-66.77,13.73,1920-10-15 06:00:00,999.03,-76.0,54.5,1006.57,-66.77,13.73,1920-10-12 00:00:00,989.57,-87.94,33.76,1920-10-13 00:00:00,998.31,-84.38,41.14
142,TC192012,Vincent,1047,A,1,1920-10-15 18:00:00,953.9,-64.61,34.07,1920-10-15 18:00:00,1920-10-05 00:00:00,953.9,-64.61,34.07,1920-10-03 12:00:00,1006.39,-14.4,11.59,1920-10-26 00:00:00,971.75,-5.0,55.0,1004.51,-21.13,14.24,1920-10-20 18:00:00,991.25,-58.7,35.26,,,,
143,TC192013,Zoe,1048,A,1,1920-10-18 18:00:00,967.55,-19.65,39.93,1920-10-17 06:00:00,1920-10-10 18:00:00,987.82,-41.44,32.61,1920-10-10 18:00:00,1006.22,-72.37,22.42,1920-10-19 00:00:00,970.84,-14.34,42.52,1006.22,-72.37,22.42,1920-10-17 12:00:00,986.35,-38.53,33.1,,,,
144,TC192014,Alice,1050,A,0,1920-10-13 12:00:00,985.32,-56.23,22.97,1920-10-13 12:00:00,1920-10-12 00:00:00,985.32,-56.23,22.97,1920-10-12 00:00:00,1004.23,-61.51,16.52,1920-10-15 18:00:00,994.21,-52.13,33.2,1004.23,-61.51,16.52,,,,,,,,
145,TC192101,Bruce,1076,A,0,1921-03-08 18:00:00,996.38,-44.76,37.57,1921-03-08 18:00:00,1921-03-08 06:00:00,996.38,-44.76,37.57,1921-03-07 18:00:00,996.55,-47.44,36.91,1921-03-12 06:00:00,1006.75,-43.75,35.5,997.14,-45.99,36.96,,,,,,,,
