,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
66,TC191909,Antoine,0987,A,2,1919-09-08 00:00:00,909.69,-66.31,21.56,1919-09-08 00:00:00,1919-09-02 00:00:00,909.69,-66.31,21.56,1919-09-01 00:00:00,1009.03,-27.28,13.87,1919-09-18 06:00:00,981.73,-35.0,54.0,1004.61,-34.42,13.04,1919-09-14 12:00:00,986.99,-77.19,45.61,1919-09-15 18:00:00,989.64,-65.06,50.14
67,TC191912,Daisy,0992,A,2,1919-09-15 00:00:00,976.63,-19.59,42.45,1919-09-11 06:00:00,1919-09-09 12:00:00,997.99,-38.5,26.18,1919-09-09 12:00:00,1001.43,-36.75,24.68,1919-09-15 12:00:00,991.21,-10.0,48.5,1001.43,-36.75,24.68,1919-09-11 18:00:00,993.34,-37.95,27.58,1919-09-15 00:00:00,976.63,-19.59,42.45
68,TC191914,Gwyneth,0994,A,2,1919-10-10 06:00:00,936.37,-67.02,42.07,1919-10-08 06:00:00,1919-10-03 18:00:00,984.69,-72.58,28.91,1919-10-02 00:00:00,1004.43,-77.98,13.13,1919-10-12 00:00:00,971.37,-67.83,54.46,1002.58,-79.93,14.43,1919-10-08 12:00:00,978.38,-71.91,30.28,1919-10-10 12:00:00,949.84,-65.02,43.94
69,TC191917,Isaac,1005,A,2,1919-12-06 06:00:00,987.33,-17.75,44.0,1919-12-02 18:00:00,1919-12-02 06:00:00,989.91,-42.79,37.18,1919-12-01 18:00:00,997.0,-37.74,36.54,1919-12-06 06:00:00,987.33,-17.75,44.0,991.24,-41.18,36.55,1919-12-05 06:00:00,991.21,-33.84,44.1,1919-12-05 18:00:00,992.05,-28.1,43.87
70,TC192001,Jaime,1017,A,2,1920-02-12 06:00:00,978.37,-21.21,33.79,1920-02-12 06:00:00,1920-02-12 00:00:00,978.37,-21.21,33.79,1920-02-12 00:00:00,981.4,-24.64,31.98,1920-02-16 06:00:00,993.98,13.25,49.75,981.4,-24.64,31.98,1920-02-14 06:00:00,984.78,-15.1,46.07,1920-02-14 12:00:00,987.27,-14.25,45.25
71,TC192007,Peach,1036,A,2,1920-08-27 18:00:00,977.14,-12.27,55.25,1920-08-22 12:00:00,1920-08-21 00:00:00,998.43,-61.13,31.09,1920-08-21 00:00:00,1010.21,-59.85,24.31,1920-08-28 00:00:00,982.52,-9.32,56.64,1010.21,-59.85,24.31,1920-08-23 00:00:00,1005.13,-58.54,32.76,1920-08-27 12:00:00,979.67,-16.57,54.05
72,TC192011,Seldoen,1046,A,2,1920-10-09 06:00:00,886.74,-86.43,22.69,1920-10-09 06:00:00,1920-10-02 00:00:00,886.74,-86.43,22.69,1920-10-02 00:00:00,1006.57,-66.77,13.73,1920-10-15 06:00:00,999.03,-76.0,54.5,1006.57,-66.77,13.73,1920-10-12 00:00:00,989.57,-87.94,33.76,1920-10-13 00:00:00,998.31,-84.38,41.14
73,TC192105,Dylan,1094,A,2,1921-09-22 18:00:00,984.54,-66.12,35.05,1921-09-22 18:00:00,1921-09-10 06:00:00,984.54,-66.12,35.05,1921-09-09 12:00:00,1010.73,-32.56,11.23,1921-09-25 06:00:00,1010.67,-39.25,52.25,1010.01,-36.59,11.07,1921-09-23 12:00:00,986.74,-61.96,41.81,1921-09-24 06:00:00,1004.68,-53.25,48.25
74,TC192208,Luigi,1151,A,2,1922-10-19 12:00:00,955.72,-54.16,42.2,1922-10-18 12:00:00,1922-10-14 18:00:00,973.74,-62.66,37.73,1922-10-14 18:00:00,1012.74,-61.03,37.01,1922-10-20 18:00:00,976.95,-25.25,57.25,1012.74,-61.03,37.01,1922-10-18 18:00:00,969.23,-61.11,38.47,1922-10-20 06:00:00,974.31,-40.1,49.25
75,TC192210,Michelle,1154,A,2,1922-11-06 00:00:00,972.12,-78.59,17.8,1922-11-06 00:00:00,1922-10-31 12:00:00,972.12,-78.59,17.8,1922-10-30 18:00:00,1006.29,-77.15,8.57,1922-11-13 06:00:00,1000.28,-56.0,33.5,1005.61,-77.17,10.48,1922-11-11 12:00:00,997.51,-65.28,25.69,1922-11-12 06:00:00,998.19,-61.75,27.25
76,TC192211,Phil,1155,A,2,1922-11-15 18:00:00,938.78,-15.44,50.13,1922-11-10 06:00:00,1922-11-03 18:00:00,951.01,-46.3,29.07,1922-11-02 06:00:00,1008.21,-61.44,34.45,1922-11-17 00:00:00,978.5,-8.35,58.36,994.13,-56.68,36.4,1922-11-14 00:00:00,979.26,-31.41,36.8,1922-11-16 18:00:00,969.62,-9.32,56.64
77,TC192307,Sergio,1188,A,2,1923-08-26 18:00:00,975.36,-62.95,40.72,1923-08-26 06:00:00,1923-08-21 12:00:00,975.69,-67.22,37.67,1923-08-21 12:00:00,1011.18,-77.89,25.86,1923-08-28 00:00:00,992.44,-59.35,48.27,1011.18,-77.89,25.86,1923-08-26 12:00:00,976.14,-65.2,39.13,1923-08-27 18:00:00,990.92,-58.8,46.99
78,TC192309,Zack,1190,A,2,1923-09-25 18:00:00,937.48,-30.6,59.85,1923-09-23 12:00:00,1923-09-15 00:00:00,943.83,-49.45,37.59,1923-09-14 06:00:00,996.76,-16.35,11.68,1923-09-25 18:00:00,937.48,-30.6,59.85,982.95,-21.43,13.02,1923-09-23 18:00:00,942.17,-48.44,39.76,1923-09-25 12:00:00,939.55,-30.66,59.37
79,TC192310,Alex,1192,A,2,1923-09-22 00:00:00,948.18,-69.68,15.38,1923-09-22 00:00:00,1923-09-19 00:00:00,948.18,-69.68,15.38,1923-09-19 00:00:00,1001.85,-57.68,13.47,1923-09-29 18:00:00,1009.89,-65.75,39.75,1001.85,-57.68,13.47,1923-09-28 00:00:00,1010.38,-80.27,31.49,1923-09-28 12:00:00,1007.86,-77.95,33.74
80,TC192312,Colin,1197,A,2,1923-10-13 18:00:00,942.84,-23.87,54.92,1923-10-10 18:00:00,1923-10-05 00:00:00,956.75,-55.75,39.93,1923-10-05 00:00:00,1003.56,-66.22,26.03,1923-10-14 06:00:00,950.01,-13.73,58.1,1003.56,-66.22,26.03,1923-10-11 00:00:00,953.03,-54.06,40.58,1923-10-13 18:00:00,942.84,-23.87,54.92
81,TC192314,Ernest,1205,A,2,1923-11-25 06:00:00,953.02,-35.78,51.84,1923-11-21 06:00:00,1923-11-19 18:00:00,958.11,-54.3,42.38,1923-11-19 18:00:00,968.57,-68.29,38.91,1923-11-26 06:00:00,963.27,-24.5,54.25,968.57,-68.29,38.91,1923-11-22 06:00:00,967.93,-48.02,42.85,1923-11-26 06:00:00,963.27,-24.5,54.25
82,TC192410,Mario,1247,A,2,1924-09-24 06:00:00,942.58,-45.31,32.65,1924-09-24 06:00:00,1924-09-17 18:00:00,942.58,-45.31,32.65,1924-09-17 18:00:00,1007.91,-18.53,15.39,1924-09-27 00:00:00,983.24,-29.19,57.07,1007.91,-18.53,15.39,1924-09-24 12:00:00,949.81,-44.61,34.48,1924-09-27 00:00:00,983.24,-29.19,57.07
83,TC192413,Stephanie,1257,A,2,1924-10-26 18:00:00,924.72,-66.6,23.39,1924-10-26 18:00:00,1924-10-19 06:00:00,924.72,-66.6,23.39,1924-10-18 12:00:00,1006.28,-28.09,8.93,1924-11-01 18:00:00,986.9,-24.59,44.25,1007.18,-32.4,10.15,1924-10-27 18:00:00,945.71,-65.35,24.37,1924-11-01 00:00:00,973.36,-39.69,46.23
84,TC192502,Winnie,1283,A,2,1925-08-13 06:00:00,943.45,-49.91,25.33,1925-08-13 06:00:00,1925-08-08 06:00:00,943.45,-49.91,25.33,1925-08-04 00:00:00,1011.27,-26.46,7.83,1925-08-19 12:00:00,994.22,-20.5,54.75,995.37,-33.92,13.82,1925-08-16 12:00:00,952.42,-49.06,41.15,1925-08-18 12:00:00,988.18,-28.62,52.0
85,TC192506,Brandon,1288,A,2,1925-09-17 06:00:00,959.18,-48.63,40.06,1925-09-17 06:00:00,1925-09-07 12:00:00,959.18,-48.63,40.06,1925-09-07 12:00:00,1007.95,-41.12,13.49,1925-09-23 18:00:00,1008.43,-19.75,48.25,1007.95,-41.12,13.49,1925-09-22 00:00:00,1000.65,-28.75,50.75,1925-09-22 06:00:00,1001.75,-27.25,50.75
86,TC192507,Christine,1289,A,2,1925-10-14 06:00:00,939.76,-57.23,41.86,1925-10-04 06:00:00,1925-09-25 12:00:00,957.21,-56.74,22.72,1925-09-25 12:00:00,1008.43,-26.96,12.05,1925-10-16 00:00:00,999.53,-49.42,58.67,1008.43,-26.96,12.05,1925-10-10 06:00:00,983.22,-65.78,25.4,1925-10-15 00:00:00,967.75,-52.43,51.05
87,TC192607,Katrina,1347,A,2,1926-10-04 06:00:00,967.24,-72.38,31.57,1926-10-04 06:00:00,1926-09-29 12:00:00,967.24,-72.38,31.57,1926-09-29 12:00:00,1000.76,-78.58,17.31,1926-10-08 18:00:00,996.12,-76.19,45.51,1000.76,-78.58,17.31,1926-10-07 06:00:00,979.17,-73.86,40.1,1926-10-07 12:00:00,986.12,-74.56,41.6
88,TC192701,Maho,1378,A,2,1927-06-10 06:00:00,956.22,-84.24,27.52,1927-06-10 06:00:00,1927-06-03 00:00:00,956.22,-84.24,27.52,1927-06-03 00:00:00,1008.66,-84.05,16.22,1927-06-13 12:00:00,1007.57,-53.25,49.5,1008.66,-84.05,16.22,1927-06-10 18:00:00,976.11,-82.09,32.02,1927-06-11 12:00:00,990.09,-77.72,40.27
89,TC192704,Queenie,1394,A,2,1927-09-14 18:00:00,986.42,-54.75,51.75,1927-09-13 00:00:00,1927-09-10 18:00:00,998.48,-71.24,40.03,1927-09-09 00:00:00,1011.62,-73.46,35.84,1927-09-14 18:00:00,986.42,-54.75,51.75,1006.77,-71.35,36.22,1927-09-13 12:00:00,1000.18,-69.62,41.87,1927-09-13 12:00:00,1000.18,-69.62,41.87
90,TC192802,Andy,1416,A,2,1928-02-05 06:00:00,998.09,-35.19,36.46,1928-02-05 06:00:00,1928-02-03 06:00:00,998.09,-35.19,36.46,1928-02-03 06:00:00,1011.39,-37.32,38.34,1928-02-07 12:00:00,1006.9,-16.25,41.5,1011.39,-37.32,38.34,1928-02-06 00:00:00,999.63,-31.01,38.29,1928-02-06 06:00:00,999.02,-28.74,38.72
91,TC192805,Demi,1441,A,2,1928-09-07 00:00:00,980.43,-49.24,32.21,1928-09-07 00:00:00,1928-08-31 06:00:00,980.43,-49.24,32.21,1928-08-29 12:00:00,1010.37,-22.09,13.5,1928-09-09 12:00:00,993.0,-15.0,50.5,1006.0,-30.02,13.87,1928-09-07 06:00:00,984.68,-48.37,33.35,1928-09-08 12:00:00,987.91,-35.17,42.45
92,TC192808,Frances,1445,A,2,1928-09-13 06:00:00,990.7,-21.25,51.0,1928-09-09 18:00:00,1928-09-06 18:00:00,998.54,-45.95,35.61,1928-09-06 18:00:00,1005.24,-56.87,27.17,1928-09-13 06:00:00,990.7,-21.25,51.0,1005.24,-56.87,27.17,1928-09-12 06:00:00,1009.08,-39.5,44.0,1928-09-12 12:00:00,1008.35,-37.5,45.75
93,TC192809,Hubert,1447,A,2,1928-09-22 00:00:00,934.4,-63.31,32.34,1928-09-20 12:00:00,1928-09-15 12:00:00,961.85,-68.34,28.6,1928-09-15 12:00:00,1012.15,-65.72,26.32,1928-09-27 18:00:00,989.96,-43.0,53.5,1012.15,-65.72,26.32,1928-09-21 06:00:00,961.07,-66.39,30.4,1928-09-27 00:00:00,1001.36,-41.0,47.0
94,TC192810,Julie,1449,A,2,1928-10-04 12:00:00,943.04,-25.39,44.35,1928-09-21 18:00:00,1928-09-18 12:00:00,944.88,-37.45,17.34,1928-09-18 12:00:00,1002.76,-20.48,10.66,1928-10-07 00:00:00,967.0,3.56,59.16,1002.76,-20.48,10.66,1928-10-02 00:00:00,957.08,-49.33,34.98,1928-10-06 06:00:00,953.44,-4.99,54.93
95,TC192902,Lily,1486,A,2,1929-09-19 18:00:00,953.02,-38.61,31.2,1929-09-19 18:00:00,1929-09-12 18:00:00,953.02,-38.61,31.2,1929-09-12 18:00:00,1006.07,-26.67,13.69,1929-09-28 06:00:00,1011.82,-11.25,46.0,1006.07,-26.67,13.69,1929-09-27 00:00:00,1000.11,-21.27,47.2,1929-09-27 18:00:00,1007.69,-15.5,47.25
96,TC193002,Shannon,0027,B,2,1930-08-14 06:00:00,887.54,-70.56,27.22,1930-08-14 06:00:00,1930-08-09 06:00:00,887.54,-70.56,27.22,1930-08-09 06:00:00,1006.0,-41.87,12.78,1930-08-20 12:00:00,995.22,-54.32,55.53,1006.0,-41.87,12.78,1930-08-19 00:00:00,983.87,-61.04,53.13,1930-08-19 12:00:00,988.97,-59.94,54.78
97,TC193003,Thomas,0029,B,2,1930-09-19 12:00:00,934.83,-70.67,39.42,1930-09-15 18:00:00,1930-09-10 00:00:00,943.73,-77.15,24.55,1930-09-10 00:00:00,1012.26,-33.72,12.32,1930-09-22 18:00:00,982.39,-48.13,56.11,1012.26,-33.72,12.32,1930-09-18 00:00:00,952.06,-77.17,31.14,1930-09-20 12:00:00,979.68,-62.68,47.61
98,TC193004,Wendy,0046,B,2,1930-11-04 00:00:00,948.88,-91.58,20.7,1930-11-04 00:00:00,1930-10-29 06:00:00,948.88,-91.58,20.7,1930-10-29 06:00:00,1007.17,-82.96,19.14,1930-11-09 06:00:00,1007.87,-24.0,44.75,1007.17,-82.96,19.14,1930-11-05 12:00:00,954.74,-87.08,27.0,1930-11-06 12:00:00,992.74,-74.44,30.88
99,TC193005,Anna,0048,B,2,1930-11-06 18:00:00,988.17,-20.93,46.12,1930-11-05 00:00:00,1930-11-02 12:00:00,994.44,-32.46,35.66,1930-11-01 00:00:00,1001.78,-36.21,27.73,1930-11-08 06:00:00,1001.62,-6.5,44.25,1006.47,-32.93,35.75,1930-11-06 00:00:00,996.02,-27.73,41.42,1930-11-08 00:00:00,998.22,-9.0,45.0
100,TC193102,Cissy,0078,B,2,1931-05-27 06:00:00,980.89,-51.83,25.92,1931-05-27 06:00:00,1931-05-24 12:00:00,980.89,-51.83,25.92,1931-05-24 12:00:00,1012.53,-51.39,24.67,1931-05-31 00:00:00,1012.31,-34.25,23.75,1012.53,-51.39,24.67,1931-05-28 12:00:00,991.56,-43.71,30.04,1931-05-30 18:00:00,1008.78,-34.75,24.0
101,TC193105,Esther,0089,B,2,1931-09-24 00:00:00,913.33,-60.97,29.81,1931-09-24 00:00:00,1931-09-12 12:00:00,913.33,-60.97,29.81,1931-09-11 18:00:00,1006.33,-18.17,13.59,1931-10-01 00:00:00,970.46,-37.11,57.94,1004.28,-23.57,13.44,1931-09-27 12:00:00,953.76,-53.37,39.19,1931-09-30 18:00:00,970.25,-38.77,55.68
102,TC193106,Frank,0090,B,2,1931-09-22 12:00:00,988.8,-74.39,39.5,1931-09-21 18:00:00,1931-09-19 06:00:00,994.66,-79.34,34.42,1931-09-19 06:00:00,1008.53,-78.71,26.19,1931-09-23 18:00:00,1007.97,-57.75,48.0,1008.53,-78.71,26.19,1931-09-22 00:00:00,993.69,-78.47,35.78,1931-09-22 18:00:00,991.98,-71.2,41.68
103,TC193109,John,0108,B,2,1931-12-11 06:00:00,942.03,-48.79,45.54,1931-12-11 12:00:00,1931-12-11 12:00:00,944.4,-46.99,44.14,1931-12-10 12:00:00,967.34,-43.73,44.24,1931-12-14 18:00:00,975.85,-25.0,52.0,944.4,-46.99,44.14,1931-12-14 00:00:00,975.2,-32.75,47.0,1931-12-14 06:00:00,975.97,-30.25,47.75
104,TC193203,Lomy,0131,B,2,1932-07-17 12:00:00,985.86,-65.64,36.71,1932-07-17 00:00:00,1932-07-14 18:00:00,991.46,-70.85,34.4,1932-07-14 18:00:00,1012.15,-77.36,30.91,1932-07-20 06:00:00,1012.72,-23.5,44.5,1012.15,-77.36,30.91,1932-07-17 06:00:00,986.01,-68.16,35.32,1932-07-19 06:00:00,1006.04,-36.25,46.25
105,TC193204,Mandy,0132,B,2,1932-07-18 18:00:00,982.74,-66.85,34.65,1932-07-18 18:00:00,1932-07-15 18:00:00,982.74,-66.85,34.65,1932-07-15 18:00:00,1009.72,-88.55,28.98,1932-07-21 06:00:00,1011.21,-50.53,42.86,1009.72,-88.55,28.98,1932-07-19 18:00:00,998.56,-57.66,41.76,1932-07-21 00:00:00,1008.07,-54.18,41.82
106,TC193205,Nathan,0133,B,2,1932-08-09 00:00:00,937.59,-71.89,30.96,1932-08-09 00:00:00,1932-07-31 06:00:00,937.59,-71.89,30.96,1932-07-31 06:00:00,1012.44,-39.55,16.66,1932-08-12 00:00:00,996.02,-36.25,54.0,1012.44,-39.55,16.66,1932-08-09 18:00:00,937.69,-68.53,35.77,1932-08-11 06:00:00,989.14,-55.91,49.81
107,TC193303,Wilson,0182,B,2,1933-06-08 12:00:00,963.85,-52.67,36.61,1933-06-08 12:00:00,1933-05-31 06:00:00,963.85,-52.67,36.61,1933-05-31 06:00:00,1007.01,-69.62,28.97,1933-06-10 18:00:00,1012.75,-34.5,50.5,1007.01,-69.62,28.97,1933-06-09 12:00:00,987.58,-46.5,41.73,1933-06-10 00:00:00,1002.57,-42.68,44.83
108,TC193305,Aidan,0190,B,2,1933-08-19 18:00:00,938.15,-73.46,22.59,1933-08-19 18:00:00,1933-08-10 18:00:00,938.15,-73.46,22.59,1933-08-10 00:00:00,1012.06,-26.14,8.54,1933-08-28 06:00:00,990.86,-74.25,54.0,1008.01,-29.62,7.98,1933-08-27 00:00:00,1003.11,-84.78,42.99,1933-08-27 00:00:00,1003.11,-84.78,42.99
109,TC193306,Bella,0191,B,2,1933-08-31 18:00:00,919.77,-63.84,32.06,1933-08-31 18:00:00,1933-08-26 18:00:00,919.77,-63.84,32.06,1933-08-26 12:00:00,1010.7,-50.51,14.19,1933-09-09 12:00:00,973.73,-17.06,52.59,1009.69,-52.19,14.58,1933-09-02 00:00:00,944.63,-62.08,35.62,1933-09-09 12:00:00,973.73,-17.06,52.59
110,TC193307,Carson,0201,B,2,1933-11-19 12:00:00,987.84,-37.11,46.19,1933-11-18 12:00:00,1933-11-16 00:00:00,990.79,-49.67,35.08,1933-11-16 00:00:00,1008.56,-53.4,30.24,1933-11-19 18:00:00,993.65,-31.25,51.0,1008.56,-53.4,30.24,1933-11-18 18:00:00,991.45,-47.91,36.75,1933-11-19 00:00:00,994.35,-45.24,39.2
111,TC193401,Dorcas,0223,B,2,1934-04-30 18:00:00,986.34,-53.79,46.05,1934-04-27 00:00:00,1934-04-27 00:00:00,993.41,-68.9,31.64,1934-04-25 06:00:00,1005.96,-72.65,26.06,1934-05-02 06:00:00,1011.64,-22.0,53.5,993.41,-68.9,31.64,1934-04-30 06:00:00,990.85,-58.9,40.8,1934-04-30 18:00:00,986.34,-53.79,46.05
112,TC193405,Erling,0236,B,2,1934-08-23 00:00:00,902.56,-77.0,23.08,1934-08-23 00:00:00,1934-08-15 06:00:00,902.56,-77.0,23.08,1934-08-15 06:00:00,1008.96,-31.28,13.0,1934-08-29 12:00:00,980.92,-46.25,54.0,1008.96,-31.28,13.0,1934-08-27 06:00:00,996.79,-82.75,38.94,1934-08-28 06:00:00,996.8,-71.46,45.3
113,TC193406,Grace,0239,B,2,1934-09-09 06:00:00,930.07,-50.7,27.25,1934-09-09 06:00:00,1934-08-31 06:00:00,930.07,-50.7,27.25,1934-08-31 06:00:00,1003.82,-18.96,15.43,1934-09-15 18:00:00,980.3,-1.75,56.5,1003.82,-18.96,15.43,1934-09-11 12:00:00,951.4,-53.53,37.47,1934-09-15 00:00:00,971.99,-16.23,50.35
114,TC193407,Hendrik,0248,B,2,1934-11-05 00:00:00,957.9,-60.76,41.72,1934-11-04 18:00:00,1934-11-01 00:00:00,961.07,-61.97,39.18,1934-10-30 18:00:00,1007.68,-71.18,27.08,1934-11-05 18:00:00,979.08,-64.57,52.73,987.31,-62.78,34.39,1934-11-05 00:00:00,957.9,-60.76,41.72,1934-11-05 18:00:00,979.08,-64.57,52.73
115,TC193503,Kevin,0267,B,2,1935-06-03 00:00:00,926.29,-83.44,26.25,1935-06-03 00:00:00,1935-05-27 18:00:00,926.29,-83.44,26.25,1935-05-27 18:00:00,1004.33,-86.52,20.72,1935-06-10 18:00:00,991.53,-1.5,50.25,1004.33,-86.52,20.72,1935-06-04 12:00:00,955.13,-76.67,31.76,1935-06-09 00:00:00,986.18,-36.37,45.4
116,TC193510,Olivia,0288,B,2,1935-09-25 18:00:00,969.88,-58.33,31.37,1935-09-25 18:00:00,1935-09-19 00:00:00,969.88,-58.33,31.37,1935-09-19 00:00:00,1010.93,-43.73,24.42,1935-09-29 18:00:00,1000.46,-48.75,49.5,1010.93,-43.73,24.42,1935-09-29 00:00:00,998.3,-56.5,41.75,1935-09-29 06:00:00,999.23,-55.0,44.0
117,TC193607,Benjamin,0335,B,2,1936-09-07 06:00:00,936.34,-56.0,29.29,1936-09-07 06:00:00,1936-09-01 06:00:00,936.34,-56.0,29.29,1936-09-01 06:00:00,1004.8,-16.59,11.9,1936-09-10 12:00:00,996.65,-41.07,53.63,1004.8,-16.59,11.9,1936-09-09 12:00:00,956.8,-56.62,42.1,1936-09-10 06:00:00,994.07,-46.11,50.49
118,TC193608,Carmen,0337,B,2,1936-09-16 18:00:00,973.29,-93.57,30.02,1936-09-16 18:00:00,1936-09-14 12:00:00,973.29,-93.57,30.02,1936-09-14 12:00:00,1002.75,-95.56,23.5,1936-09-20 00:00:00,1012.03,-81.5,40.0,1002.75,-95.56,23.5,1936-09-18 00:00:00,998.74,-89.45,34.22,1936-09-18 18:00:00,999.41,-85.86,36.69
119,TC193611,Emily,0344,B,2,1936-10-14 12:00:00,930.56,-71.98,28.13,1936-10-14 12:00:00,1936-10-10 00:00:00,930.56,-71.98,28.13,1936-10-10 00:00:00,1008.48,-69.67,23.28,1936-10-20 18:00:00,980.17,-62.5,51.75,1008.48,-69.67,23.28,1936-10-19 06:00:00,995.34,-72.7,38.9,1936-10-19 06:00:00,995.34,-72.7,38.9
120,TC193613,Geoffrey,0359,B,2,1936-12-27 06:00:00,977.29,-25.25,48.93,1936-12-26 06:00:00,1936-12-21 00:00:00,989.37,-31.53,34.64,1936-12-20 06:00:00,1004.0,-33.96,23.57,1936-12-27 12:00:00,978.44,-20.23,53.01,997.64,-33.48,29.35,1936-12-26 12:00:00,987.9,-30.87,37.23,1936-12-27 12:00:00,978.44,-20.23,53.01
121,TC193701,Hazel,0362,B,2,1937-01-09 06:00:00,977.15,-37.9,37.45,1937-01-09 06:00:00,1937-01-07 12:00:00,977.15,-37.9,37.45,1937-01-07 12:00:00,980.55,-49.22,37.67,1937-01-12 06:00:00,997.28,-29.5,25.25,980.55,-49.22,37.67,1937-01-11 00:00:00,997.1,-34.5,31.25,1937-01-11 00:00:00,997.1,-34.5,31.25
122,TC193702,Joshua,0363,B,2,1937-01-14 18:00:00,993.12,-25.65,36.16,1937-01-14 18:00:00,1937-01-13 18:00:00,993.12,-25.65,36.16,1937-01-13 18:00:00,996.13,-23.09,30.58,1937-01-18 06:00:00,1012.64,-30.75,27.25,996.13,-23.09,30.58,1937-01-16 12:00:00,996.71,-40.93,33.55,1937-01-16 18:00:00,997.21,-40.5,31.75
123,TC193707,Kelly,0374,B,2,1937-03-14 18:00:00,985.73,-62.16,34.95,1937-03-14 18:00:00,1937-03-14 18:00:00,985.73,-62.16,34.95,1937-03-14 18:00:00,985.73,-62.16,34.95,1937-03-20 06:00:00,1008.31,-19.75,34.5,985.73,-62.16,34.95,1937-03-20 06:00:00,1008.31,-19.75,34.5,1937-03-20 06:00:00,1008.31,-19.75,34.5
124,TC193710,Ollie,0392,B,2,1937-09-17 12:00:00,950.29,-58.57,38.99,1937-09-17 12:00:00,1937-09-08 18:00:00,950.29,-58.57,38.99,1937-09-08 18:00:00,1004.63,-28.29,11.49,1937-09-18 18:00:00,991.07,-50.22,52.4,1004.63,-28.29,11.49,1937-09-18 06:00:00,975.14,-54.44,47.83,1937-09-18 18:00:00,991.07,-50.22,52.4
125,TC193711,Rosita,0394,B,2,1937-09-17 06:00:00,910.62,-92.7,26.63,1937-09-17 06:00:00,1937-09-11 18:00:00,910.62,-92.7,26.63,1937-09-11 18:00:00,1009.95,-85.62,25.62,1937-09-22 12:00:00,990.81,-49.75,45.25,1009.95,-85.62,25.62,1937-09-20 00:00:00,999.15,-92.93,35.25,1937-09-20 00:00:00,999.15,-92.93,35.25
126,TC193803,Alberto,0435,B,2,1938-09-12 00:00:00,973.58,-90.92,28.75,1938-09-12 00:00:00,1938-09-05 12:00:00,973.58,-90.92,28.75,1938-09-05 12:00:00,1012.06,-85.23,23.62,1938-09-16 00:00:00,995.75,-65.0,46.75,1012.06,-85.23,23.62,1938-09-15 06:00:00,995.5,-80.6,41.87,1938-09-15 06:00:00,995.5,-80.6,41.87
127,TC193804,Blaise,0437,B,2,1938-10-04 18:00:00,970.06,-60.48,30.54,1938-10-04 18:00:00,1938-09-23 00:00:00,970.06,-60.48,30.54,1938-09-23 00:00:00,1004.12,-18.48,11.51,1938-10-08 06:00:00,1004.15,-9.5,51.0,1004.12,-18.48,11.51,1938-10-05 18:00:00,987.69,-55.22,34.26,1938-10-07 06:00:00,991.82,-35.25,46.75
128,TC193903,Emiliano,0480,B,2,1939-09-21 18:00:00,965.5,-24.63,48.14,1939-09-20 12:00:00,1939-09-16 18:00:00,971.05,-28.39,40.45,1939-09-15 06:00:00,1009.5,-34.76,39.98,1939-09-22 18:00:00,970.78,-22.66,58.1,1001.8,-39.47,35.1,1939-09-20 18:00:00,968.77,-27.63,41.92,1939-09-22 18:00:00,970.78,-22.66,58.1
129,TC193904,Gloria,0483,B,2,1939-10-06 18:00:00,937.54,-37.97,38.18,1939-10-05 18:00:00,1939-09-25 12:00:00,937.68,-38.85,32.66,1939-09-25 12:00:00,1008.95,-5.43,13.82,1939-10-10 00:00:00,964.92,2.06,58.92,1008.95,-5.43,13.82,1939-10-06 06:00:00,940.31,-38.7,34.98,1939-10-08 18:00:00,947.52,-16.07,55.77
130,TC193907,Ian,0499,B,2,1939-12-08 06:00:00,990.26,-30.83,49.33,1939-12-05 18:00:00,1939-12-05 06:00:00,998.42,-40.79,29.28,1939-12-05 06:00:00,1001.17,-37.37,29.31,1939-12-09 00:00:00,996.72,-19.5,55.5,1001.17,-37.37,29.31,1939-12-07 12:00:00,998.34,-39.21,40.64,1939-12-07 12:00:00,998.34,-39.21,40.64
131,TC194003,Lorraine,0518,B,2,1940-04-09 18:00:00,971.43,-15.38,38.88,1940-04-06 06:00:00,1940-04-06 00:00:00,985.09,-40.9,40.76,1940-04-05 06:00:00,992.38,-45.11,42.11,1940-04-10 18:00:00,979.48,-10.48,41.43,986.68,-42.06,41.97,1940-04-08 00:00:00,990.0,-36.27,34.5,1940-04-08 06:00:00,989.24,-34.23,33.56
132,TC194005,Manfred,0528,B,2,1940-08-07 18:00:00,920.17,-79.15,25.85,1940-08-07 18:00:00,1940-07-31 00:00:00,920.17,-79.15,25.85,1940-07-31 00:00:00,1006.87,-35.33,12.42,1940-08-17 18:00:00,1010.14,-53.75,48.25,1006.87,-35.33,12.42,1940-08-15 06:00:00,997.55,-69.82,40.58,1940-08-17 00:00:00,1001.96,-62.0,47.75
